SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,5,2,3,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,6,1,1,1,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,7,2,1,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,8,1,3,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,9,1,1,1,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,10,2,2,1,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,11,3,4,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,12,2,3,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,13,1,4,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,14,1,3,0,,
020520-DL,3.956194387,M,EL,EL,English,0,,1,A,SHARING,Give_N,15,1,10,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,Training,2,2,1,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,1,3,4,0,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,2,4,5,0,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,3,10,8,0,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,4,6,9,0,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Set-matching,5,8,8,1,0,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Highest count,NA,Raw_string,11-Jan,NA,NA,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Highest count,NA,Highest_count,11,NA,NA,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,1,1,1,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,2,2,2,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,3,3,2,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,4,2,2,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,5,3,3,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,6,4,5,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,7,3,2,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,8,2,2,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,9,1,1,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,10,2,2,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,11,3,5,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,12,2,2,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,13,3,3,1,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,14,4,2,0,,
020520-JZ,3.865845311,F,EL,EL,English,0,,1,A,SHARING,Give_N,15,3,2,0,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,Training,2,1,0,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,1,4,5,0,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,2,3,4,0,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,3,8,8,1,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,4,6,9,0,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Set-matching,5,10,10,1,0,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Highest count,NA,Raw_string,8-Jan,NA,NA,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Highest count,NA,Highest_count,8,NA,NA,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,1,1,1,1,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,2,2,1,0,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,3,1,1,1,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,4,2,1,0,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,5,1,1,1,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,6,2,1,0,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,7,1,1,1,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,8,2,1,0,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,9,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,10,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,11,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,12,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,13,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,14,NA,,HELP,,
020520-SJ,3.978097194,F,EL,EL,English,0,,0,B,SHARING,Give_N,15,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,Training,2,2,1,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,1,3,3,1,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,2,4,5,0,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,3,10,12,0,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,4,6,13,0,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Set-matching,5,8,15,0,0,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Highest count,NA,Raw_string,8-Jan,NA,NA,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Highest count,NA,Highest_count,8,NA,NA,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,1,1,10,0,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,2,1,10,0,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,3,1,10,0,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,4,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,5,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,6,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,7,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,8,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,9,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,10,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,11,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,12,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,13,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,14,NA,,HELP,,
020520-AM,3.712525667,F,EL,EL,English,0,,0,A,SHARING,Give_N,15,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,3,10,12,0,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,4,6,7,0,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Set-matching,5,8,9,0,0,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,"1-14, 16-30",NA,NA,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,30,NA,NA,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,5,5,5,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,6,6,6,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,8,6,6,1,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
020520-EC,4.717316906,F,EL,EL,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,3,8,9,0,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,4,6,7,0,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Set-matching,5,10,8,0,0,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,Jan-39,NA,NA,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,39,NA,NA,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,3,3,3,1,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,4,4,4,1,YES,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,5,5,5,1,YES,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,6,6,6,1,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,7,6,6,1,YES,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,8,6,6,1,YES,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
020520-AS,5.002053388,F,EL,EL,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,2,4,5,0,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,3,10,8,0,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,4,6,5,0,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,5,8,5,0,0,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,"1-14, 16-22",NA,NA,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,22,NA,NA,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,5,5,5,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,6,6,6,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,8,6,6,1,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
020720-Q,4.922655715,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,9,0,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,8,0,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,12,0,0,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,1-100,NA,NA,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,100,NA,NA,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,3,3,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,4,4,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,5,5,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,6,6,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,6,6,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,6,6,1,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
020720-J,4.328542094,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,8,1,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,9,0,0,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,6-Jan,NA,NA,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,6,NA,NA,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,3,3,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,4,4,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,5,5,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,6,6,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,6,6,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,6,6,1,1,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
020720-T,3.956194387,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,3,10,10,1,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,4,6,6,1,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,5,8,7,0,0,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,"1-39, 40-100",NA,NA,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,100,NA,NA,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,5,5,5,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,6,6,6,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,8,6,6,1,1,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
020720-T2,4.438056126,M,LAK,LAK,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,10,0,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,9,0,0,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,"1-14, 17-19, 21-25",NA,NA,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,25,NA,NA,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,3,3,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,4,4,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,5,5,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,6,6,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,6,6,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,6,6,1,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
020720-K,5.081451061,M,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,3,10,9,0,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,4,6,8,0,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,5,8,8,1,0,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,Jan-39,NA,NA,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,39,NA,NA,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,5,5,5,1,1,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,6,6,6,1,1,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,8,6,6,1,1,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
020720-E,4.648870637,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
