SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,3,8,11,0,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,5,10,9,0,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Highest count,NA,Raw_string,"1-12, 14, 15, 17, 19, 15, 16, 17-19",NA,NA,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Highest count,NA,Highest_count,19,HELP,NA,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,3,3,3,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,5,5,5,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,6,6,6,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,7,6,6,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,8,NA,NA,NA,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,3,10,15,0,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,5,8,10,0,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-10, 6-12, 14, 14, 15-20, 21-28",NA,NA,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,28,HELP,NA,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-P,4.843258042,F,RMS,RMS,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,3,10,14,0,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,5,8,15,0,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-14, 16-20",NA,NA,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,20,HELP,NA,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,6,6,7,0,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,8,6,6,1,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031220-CD,4.605065024,F,Ay,AY,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,3,10,24,0,,,1,Response out of range
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,5,8,14,0,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,29-Jan,NA,NA,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,8,6,6,1,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031220-EM,4.109514031,M,AY,AY,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
